reviewId,asin,book,source,date,rating,verified,helpfulVotes,author,title,text,format,vine,flag
R23ONJWQCVJJKI,0578493624,Stopping Kidney Disease Food Guide,junglee,2025-12-01,1,True,1,,Don't buy,waste of $ no recipes I would ever use,Format: Paperback,False,
RSSYQ0648OFTK,0578493624,Stopping Kidney Disease Food Guide,junglee,2025-11-30,1,True,3,,NOPE! NO WAY! NEVER!,"If I could give this a HUGE minus I would do so eagerly! I am a common person who doesn't require fancy foods, this book has ONLY fancy foods and difficult recipes with products I have never heard of and at least 15 to 25 items per recipe! I have always been very happy with the multitude of items I purchase from Amazon; it's my GO TO almost daily! This book is the only exception! Hoping this helps others. If you're a notorious chef, you may appreciate it... but it's doubtful!",Format: Paperback,False,
R1A2DLAFAK944L,0578493624,Stopping Kidney Disease Food Guide,junglee,2025-11-12,1,True,1,,Doom and glom,"I think you would be better off, watching YouTube, and reading other peoples experience",Format: Spiral-bound,False,
R3N2W5137KERC3,0578493624,Stopping Kidney Disease Food Guide,junglee,2025-11-10,3,True,2,,Artificial Sweeteners - Ugh!,"Since when are corn and artificial sweeteners healthy!?! Not to mention the other 'substitutes.' I will need to leave out a few ingredients in some of the recipes. Other than the questionable ingredients, the recipes do look tasty. Book - Cheap paper; however, it does have color photos for each recipe (that is a plus!).",Format: Paperback,False,
R2RXR67AEL0KVS,0578493624,Stopping Kidney Disease Food Guide,axesso,2025-10-20,5,True,0,moonbeam,It's ok but..,This will be a great book for our US cousins but the recipes aren't that great for those of us in the UK. Some will be useful and there's a lot of useful text at the beginning so all is not lost,Format: Paperback,False,
R2UC46XTP3V9I2,0578493624,Stopping Kidney Disease Food Guide,junglee,2025-10-07,5,True,0,Robin D,Great book,This book has everything that you need to know about the food that you are eating and how much you should be eating.,Format: Paperback,False,
R15TVXMZ3KBMU2,0578493624,Stopping Kidney Disease Food Guide,junglee,2025-10-06,4,True,0,,Recipes are not separated for allowable foods for each stage of chronic kidney failure,"This book has kidney friendly recipes. My only problem is that the book isn't separated by chapters for each stage of chronic kidney disease, because certain foods are only allowable for each stage.",Format: Paperback,False,
R2RZNL2EPI4W9G,0578493624,Stopping Kidney Disease Food Guide,axesso,2025-08-19,1,True,0,Val H.,Be aware.,Returned item. Did not like recipes. Author seemed to be selling and pushing a line of pills and supplements.,Format: Paperback,False,
R3U1H4DKJMFYDM,0578493624,Stopping Kidney Disease Food Guide,junglee,2025-08-11,5,True,0,"Ellsworth H. Crosby, Jr.",Awesome!,Awesome experience! Will do business again!,Format: Paperback,False,
RTB8NP9C9F6ER,0578493624,Stopping Kidney Disease Food Guide,junglee,2025-08-08,2,True,0,,Book,Not what I thought..would not buy this,Format: Paperback,False,
R2ZLAQ8J03J0JW,0578493624,Stopping Kidney Disease Food Guide,junglee,2025-08-03,5,True,0,Solana29,Made my life easier,"I am feeling better, saving money….which I did not expect…and as a southwesterner I truly appreciate the staple recipes like green chili stew. This book has exceeded my expectations.",Format: Paperback,False,
R2LWUJN3PVRT53,0578493624,Stopping Kidney Disease Food Guide,junglee,2025-07-29,1,True,4,,Alcohol?,"As I was reviewing the recipes, I noticed that some of these recipes include alcohol. Really??? Alcohol is gonna help fix your kidney issues? So when I went to return it, I discovered, even THEY didn't want it back. I find this book completely useless",Format: Paperback,False,
R2V9VVFB2ZPZXU,0578493624,Stopping Kidney Disease Food Guide,junglee,2025-07-24,5,True,29,KSS,This book saved my life.,"On 10/03/24 my eGFR was 22. I was totally shocked when the doctor told me that if it went “much lower” I would need dialysis. His only suggestion was “to drink more water” and stop taking NSAIDS. I started scouring the internet for advice and found Lee’s book. I started following the eating plan on 10/07/24. By 10/30/24 my eGFR was 39. By 11/15/25 it was 45. By 12/01/25 it was 53. By Christmas my GFR was 63. When I first started using this book researched all my medications and found that 4 of them were nephrotoxic. I stopped taking them with my doctor’s approval. My eGFR has dropped back to 53 and stayed there since 05/25. When I started using this book I followed it 100%. I did not deviate one iota for 90 days. When I started adding other foods my eGFR dropped 10 points and now I am working on raising it again. I no longer eat any processed food, nothing with sugar or added salt. I live “one meal at a time”. I have gotten out of the mentality that “a little bit won’t hurt”. I stopped ALL red meat, pork, chicken, and all seafood, except for salmon. I only eat fresh food that I cook myself. In the process I have lost 85 lbs. This book is not a diet; it’s an eating plan. If you stay with it religiously your CREATININE and BUN numbers will go back to normal and your eGFR will increase. It’s hard at first because you HAVE to make very drastic changes but you will gain living longer. And do not expect doctors to give you the answers. It is not magic or wishful thinking. You yourself have to decide what’s most important to you. PD: After seeing my results, my doctor has recommended this book to more than 100 of his patients.",Format: Paperback,False,
R2MKWPPUCQQWYL,0578493624,Stopping Kidney Disease Food Guide,junglee,2025-07-18,5,False,1,Bianca,Very Informative,"Everything you need to know about your kidney! Along with delicious recipes! I mean the salads are delicious! Lots of people do not take kidney health seriously and this book will teach you about how to keep your kidneys healthy, teaches you about kidney stones, what to eat and what not to eat, how to eat and how to prepare it! Very informative book!",Format: Paperback,False,
R2DKQPL0B7RSH3,0578493624,Stopping Kidney Disease Food Guide,junglee,2025-07-06,5,False,0,Lisa,A lot of info and a lot to learn,"Lee Hull has written an informative book which helps explain the struggle kidney patients have with diet and lack of information from those who are supposed to be helping us. He writes in an easy-to-understand manner and is very encouraging to those who need help learning what doctors aren’t telling them. Lee is on your side. Read his books and become informed, if nothing else!",Format: Kindle,False,
R3KTSFSXSRC5N3,0578493624,Stopping Kidney Disease Food Guide,junglee,2025-07-06,2,True,0,,Not sure what to think,One persons reporting needs more research,Format: Paperback,False,
R1LYKO6J9YO0AA,0578493624,Stopping Kidney Disease Food Guide,junglee,2025-06-13,5,True,0,Ol'dew,Very helpful content outline and indexed,On time and nicely packaged. Easy to follow layout.,Format: Paperback,False,
R206G3C4ESLTT9,0578493624,Stopping Kidney Disease Food Guide,junglee,2025-06-05,5,True,0,customer,loved it,Love anything I can learn about Kidneys,Format: Paperback,False,
R22ZC2XA4K9HJR,0578493624,Stopping Kidney Disease Food Guide,junglee,2025-06-04,5,True,0,T. Smythe,Excellent book,Loved the recipe ideas,Format: Paperback,False,
R1NCV84EVV0DGA,0578493624,Stopping Kidney Disease Food Guide,junglee,2025-06-01,5,True,1,carterrh,Great info,Great guide for those of us with kidney disease,Format: Paperback,False,
RMJ7J2Z9MKAO2,0578493624,Stopping Kidney Disease Food Guide,junglee,2025-05-22,5,True,15,R. Fong,Good Start for a Kidney Friendly Diet BUT Needs Editing for Errors,"The recipes in the book are good. Having said that, be prepared to eat lots of salads. Prices in the book are very understated. I live in Hawaii and if you have to buy at a store rather than at Costco or Sam's Club, then you will pay 6.99 for a small bag of tri-color coleslaw, 7.99 for an 8 ounce tub of Coco Whip; these are just a few examples of local grocery store prices. Also, there are a lot of errors in the recipes. Ingredients that are mentioned in the preparation are missing in the ingredient list and in one case, a the ingredients for an important sauce are missing. I'm an experienced cook so these errors didn't bother me but some people might be confused.",Format: Paperback,False,
R1KM3LKPM3WKUK,0578493624,Stopping Kidney Disease Food Guide,junglee,2025-05-01,5,True,0,Arlene Kossakowski,cook book,good info and recipes,Format: Paperback,False,
R169WIABY86V5Y,0578493624,Stopping Kidney Disease Food Guide,junglee,2025-04-21,3,True,1,,Decent book,"Be aware this was written by a patient not a Dr. However I find that the Dr doesn't give you info. I will use it, just not a fav",Format: Paperback,False,
R3UQ6OK99RYRQL,0578493624,Stopping Kidney Disease Food Guide,junglee,2025-04-17,5,True,0,Eve Dallas,Good book,Easy to follow instructions,Format: Paperback,False,
R8ERPUCD41SYJ,0578493624,Stopping Kidney Disease Food Guide,junglee,2025-04-14,1,True,5,,Complicated foreign dishes. NOT for the average cook with kidney failure!,It needs more quick healthy lunches. Not all of us have the time or stamina to make my own Chorizo flavored corn chips for pumpkin soup. Are there ANY fast food ideas that can be modified for people on the go all day?,Format: Paperback,False,
R2OZ9VVIPOVL7D,0578493624,Stopping Kidney Disease Food Guide,axesso,2025-04-03,5,True,0,Mieke,So far so good !,Luckily I have American measuring cups already ... . They can be bought on Amazon I believe. I've tried a few of these recipes and they are delicious and so good to know they are hopefully nourishing my kidneys too ! I feel that maybe there's a glimmer of hope on the horizon as previously I was so confused with conflicting advice I shall be adhering to Lees advice for next 90 days so watch this space after next lot of bloods done ! Update...my bloods show GFR up from 52 to 62 !!! Up from Stage 3 to stage 2 CKD thanks to Lee Hulls kidney diet and acupuncture !!!,Format: Paperback,False,
RXSJ7OQ8FWCUH,0578493624,Stopping Kidney Disease Food Guide,junglee,2025-03-31,5,True,1,Amazon Customer,Excellent item outstanding,Excellent item outstanding,Format: Paperback,False,
R1IU9U0EYGPY3B,0578493624,Stopping Kidney Disease Food Guide,junglee,2025-03-16,4,True,1,,This does not have a bread recipe in it.,"This does not have a bread recipe in it. He refers you to someone's site which is in the UK and there are no ingredients on her website. You have to email her. I made the pumpkin soup recipe because I loved pumpkin soup in Australia and he states to add onion in the directions but there is no onion kind and amount in the ingredients. This is sloppy work to me. I have had to order other books because he lists no meats, oh it's too much protein. I'm sampling other recipe books. not impressed.",Format: Paperback,False,
R3L0T242ODJ6BC,0578493624,Stopping Kidney Disease Food Guide,junglee,2025-03-11,1,True,2,,Not a doctor's opinion.,I thought I was getting a book written by a doctor. Not by someone who because she is a survivor means she can speak for the rest of us who are newly diagnosed. We are all different. I'll speak with my doctor and a local dietician.,Format: Paperback,False,
R56PIQFOU07T8,0578493624,Stopping Kidney Disease Food Guide,junglee,2025-03-01,5,False,0,,Book for Kidney Disease,Very enlightening. Good book.,Format: Paperback,False,
R1QFXH6ZOI1XD6,0578493624,Stopping Kidney Disease Food Guide,junglee,2025-03-01,4,True,2,,Blunt book with good insights on managing kidney disease,"Like the summary and information in the book at the beginning, not really impressed with the recipes though, doesn’t really seem like sufficient recipes to last you 90 days. Feels like there should be more structure to the food guide.",Format: Paperback,False,
RSCYXR33P1B9V,0578493624,Stopping Kidney Disease Food Guide,junglee,2025-02-21,4,True,0,,Living through knowledge.,Great information . There is safety in being informed @ your health.,Format: Paperback,False,
R6J3JMYIC5IAU,0578493624,Stopping Kidney Disease Food Guide,junglee,2025-02-16,2,True,0,,Waste of money do not purchase,Not a good book! Not much protein offered in the recipes.,Format: Paperback,False,
RE2YZBLFVTOAZ,0578493624,Stopping Kidney Disease Food Guide,junglee,2025-02-15,5,True,1,MFB,Quality,Infornative,Format: Paperback,False,
R268I18S3M5V4D,0578493624,Stopping Kidney Disease Food Guide,junglee,2025-02-14,1,True,1,,Recipes are too complicated,The recipes not for everyday sort of person.,Format: Spiral-bound,False,
R36OK5YLP7MPL8,0578493624,Stopping Kidney Disease Food Guide,junglee,2025-02-09,4,True,1,,good recipes and useable info,good recipes and helpful information,Format: Paperback,False,
RDD0AE0Q0JQ5K,0578493624,Stopping Kidney Disease Food Guide,junglee,2025-02-07,4,True,2,Kindle Customer,Adjustment. Healthy and tasty,"I am a foodie. I am a cook. I love ethnic recipes. This covers many areas and when I feel tired of trying to make something easy Healthy and enjoyable I snatch it up. I am finding more Japanese cooking to be more kidney friendly unlike Chinese and Korean. I love that I don't have to research the nutritional information myself. I can modify MY Mexican recipes using some of these measurements. However, the potassium levels were inconsistent. On one recipe 900 mg of potassium claimed 15 percent on other recipes 1100 mg was considered 30percent. These figures are not exact but if you scroll just that part you will see. My goal also is to develop meals with meaning. This is very close and helping me,adjust.",Format: Kindle,False,
R1DD37GK14DIPB,0578493624,Stopping Kidney Disease Food Guide,junglee,2025-01-12,5,True,0,Michele magee-nelson,love this!,love this!,Format: Paperback,False,
R1V8BE38RX75CP,0578493624,Stopping Kidney Disease Food Guide,junglee,2024-12-30,2,True,1,,Lots of carbs in recipes,"One of the goal of kidney treatment is to limit carbs even for people without diabetes because it is known that too much carb is not good for the kidneys. But I observed that a lot of recipes have very high carb. So I'm not sure how it will achieve that goal. I,m not sure if this will be helpful.",Format: Paperback,False,
R2XK7HELO498M8,0578493624,Stopping Kidney Disease Food Guide,junglee,2024-12-14,3,True,0,Tonya,Bought as a gift for someone else,Looks like a good resource.,Format: Paperback,False,
RW2BQ02X4J1FT,0578493624,Stopping Kidney Disease Food Guide,junglee,2024-11-21,4,True,1,,Easy recipes great information,"Enjoyed this book, had many healthy easy recipes. And a lot of informative info. A great read written by a real person with this issue.",Format: Paperback,False,
R34NWPYSDV7T63,0578493624,Stopping Kidney Disease Food Guide,junglee,2024-11-11,5,True,4,Amazon Customer,Great Recipes to Get You Started,I've just started on my kidney disease journey and this book is a good kick start to understanding the problem and attacking it positively and keeping it from progressing.,Format: Paperback,False,
R1877DRAQIOZZB,0578493624,Stopping Kidney Disease Food Guide,junglee,2024-11-06,5,True,0,Bruce Noehren,Working with Seller great,Product exactly as advertised,Format: Paperback,False,
R27AMQC3HJNKJB,0578493624,Stopping Kidney Disease Food Guide,junglee,2024-11-02,5,True,6,vannahjo,Guide for stopping kidney disease,This book is loaded with information and tips on how to become healthy with real food. The recipes are simple and sound tasty. I haven’t tried them yet but the ingredients sound perfect.,Format: Kindle,False,
R18RPOHMBSBGWU,0578493624,Stopping Kidney Disease Food Guide,junglee,2024-10-26,5,True,1,R. Jones,Lots of good information,Well written with easy to understand information.,Format: Paperback,False,
R3JYSLUQU0LJU2,0578493624,Stopping Kidney Disease Food Guide,axesso,2024-10-18,4,True,0,Jacqueline Halpenny,Fast shipping,Recipes still really high in fat,Format: Paperback,False,
R2AVKDW1MJTNHE,0578493624,Stopping Kidney Disease Food Guide,junglee,2024-10-03,1,True,4,,This cook books uses too much fat and sugar in the recipes.,I wanted to use the recipes to help with kidney issues and eat a better diet for healthy kidneys. But I found it has way to much fat and sugar contents in the recipes. Not healthy.,Format: Paperback,False,
R3N90G5970COC,0578493624,Stopping Kidney Disease Food Guide,junglee,2024-09-14,5,True,5,zique,good reference,I shouldn't have to explain about the valuable information contained in this book. This book is not only about preventing or stopping kidney disease. Its about eating healthy period. What's good for the kidney is great for the the overall health of an individual. Food for healthy kidneys building strong bodies and sharper minds.,Format: Paperback,False,
R326DPQ2T5OLJ6,0578493624,Stopping Kidney Disease Food Guide,junglee,2024-09-12,5,True,2,Irish One,Needed this so I can cook for my Guy and keep him healthy,Perfect guide for cooking healthy.,Format: Paperback,False,
RPORSBILTT507,0578493624,Stopping Kidney Disease Food Guide,junglee,2024-09-12,2,True,5,,Not many meals,Mostly desserts and very little meals that most wouldn't eat. Just hoped for meals. Not Pumpkin soup with Chorrizo and etc,Format: Paperback,False,
R1IEKW1GU2Q1BG,0578493624,Stopping Kidney Disease Food Guide,junglee,2024-09-08,5,True,1,Tina,Cookbook,Has some good recipes for diabetics,Format: Paperback,False,
R1Y3ETJZAS74VG,0578493624,Stopping Kidney Disease Food Guide,junglee,2024-09-07,5,True,5,wayne,Renal diet,My mom has stage 4 CKD and this cookbook has helped us make healthier choices for her and the family for dinner five stars,Format: Paperback,False,
R25S6KCWTSUQNA,0578493624,Stopping Kidney Disease Food Guide,junglee,2024-08-23,5,True,0,Sunshine,"Stopping Kidney Disease Food Guide: A recipe, nutrition and meal planning guide","Purchased this to see if there is something new I can learn about my kidney disease. I haven't read it yet, but I'm sure it will be informative.",Format: Paperback,False,
R2AIKZY5AIPTXV,0578493624,Stopping Kidney Disease Food Guide,junglee,2024-08-21,5,True,0,Michele,Great,"Good recipes, educational, informative",Format: Paperback,False,
ROP08WCYSSWZ2,0578493624,Stopping Kidney Disease Food Guide,junglee,2024-08-11,3,True,12,,"Valuable information, recipes not so much","Enjoyed reading the authors journey. Most of the nutritional amounts of potassium and sodium are much to high for Stage 3 and 4. Ingredients which aren’t allowed in those stages. I believe you when you say the product which you promote (sell) may help you, along with your recipes, but I follow my nephrologist recommendation on no extra or added herbal or other medication than prescribed.",Format: Paperback,False,
R3T2R5D5LP7432,0578493624,Stopping Kidney Disease Food Guide,junglee,2024-08-06,5,True,5,Soapbase,Kidney cookbook,"I love the information in this book. Haven’t used the recipes yet, but I’m looking forward to it. I just stopped eating meat completely because of the smell. It doesn’t smell good anymore and my doctor suggested I do vegetables so I’m doing vegetables and I’m going to continue to try to better my health and my kidney function, but I love the book. It is very informative.",Format: Paperback,False,
RIZSF2USVQECG,0578493624,Stopping Kidney Disease Food Guide,junglee,2024-07-22,5,True,2,Freda Gaddy,Great recipe book!!,"I have followed several of these recipes...they are tasty and healthy and also filling. If you are looking for healthy kidney disease recipes, you want this book!!",Format: Paperback,False,
R3IAM0E0QCL4J,0578493624,Stopping Kidney Disease Food Guide,junglee,2024-07-22,1,True,5,,This is an Ai book,"This type of book is not researched, and if their summary is incorrect and you as a reader depend on them. Well it has no research or bibliography no authority. Dangerous.",Format: Paperback,False,
R1H4GYA9L2BVM1,0578493624,Stopping Kidney Disease Food Guide,junglee,2024-07-22,1,True,3,,Um,Did not like the contrary opinions of the author on kidney disease,Format: Paperback,False,
R3F3SAJRW1B3FR,0578493624,Stopping Kidney Disease Food Guide,junglee,2024-07-21,5,True,2,Dianne,Great recipes for CKD!,"Lee Hull has provided wonderful recipes for CKD! My husband has loved everything I have cooked for him in this book. I'm eagerly awaiting for him to write the second book! I tried to send him a review, as asked in his notes in the book, but that link is not available. Other books claiming to be good for CKD, include ingredients that are NOT appropriate for the disease. Included in them are tomatoes, spinach,.....etc.",Format: Paperback,False,
R22OC4PH722U39,0578493624,Stopping Kidney Disease Food Guide,junglee,2024-07-04,5,True,3,lwd,Hood explanation book.,I like the book but it is so different from my Mayo Clinic books. Need to research this book more.,Format: Spiral-bound,False,
RPSBL8Q0GBGXH,0578493624,Stopping Kidney Disease Food Guide,junglee,2024-06-07,5,True,0,,Good Food Guide,"To cut down on shipping costs, I purchased the two books...",Format: Paperback,False,
RQJ3SPV9P7YPV,0578493624,Stopping Kidney Disease Food Guide,axesso,2024-05-28,5,True,0,Ferdinand Demeyer,Informative,Gifted to elderly relative - he was pleased & likes the advice and information.,Format: Paperback,False,
R3NF60I5EBYI2D,0578493624,Stopping Kidney Disease Food Guide,junglee,2024-05-21,3,True,1,Ed Tardino,its a book,not impressed with the content,Format: Paperback,False,
RDTJ66WHBCUMC,0578493624,Stopping Kidney Disease Food Guide,junglee,2024-04-22,2,True,2,,Combination book & little recipes,The author gives too much explanation of his idea on kidney disease. There’s almost more writing than recipes.,Format: Paperback,False,
R1U7GTQ7VBWTDA,0578493624,Stopping Kidney Disease Food Guide,junglee,2024-04-14,5,True,0,Joyce,CKE Guide,Great book with lots of good information,Format: Spiral-bound,False,
R16WWXQ53SHG1O,0578493624,Stopping Kidney Disease Food Guide,junglee,2024-04-12,2,True,5,,I bought this for recipes.and there's only about 10 recipes for main meal,Only a few recipes,Format: Paperback,False,
R1HAPTJ23LMRLR,0578493624,Stopping Kidney Disease Food Guide,junglee,2024-04-08,5,True,0,B. Browne,Cook Book,Just what I ordered. Thank you,Format: Paperback,False,
R12YZGQ66BAFFD,0578493624,Stopping Kidney Disease Food Guide,junglee,2024-04-05,5,True,4,bohemiancat,Great recipes for kidney patients,"Love the book, just wish for more recipes",Format: Paperback,False,
R3NFKE8JV2HVO9,0578493624,Stopping Kidney Disease Food Guide,junglee,2024-03-21,5,True,5,Linda DeLuca,Helpful to me as a kidney donor.,"Gives a lot of information for the newbie at this stuff, not just recipes. Easy to use. Not a lot of recipes, but gives a lot of info to start with. Hope there is success with its use.",Format: Paperback,False,
R1FCBPHS78HV2G,0578493624,Stopping Kidney Disease Food Guide,junglee,2024-03-13,5,True,65,The Rebecca Review,Delicious Easy Recipes with Great Flavor and Healthy Ingredients!,"This cookbook has delicious recipes that are easy to make. If you are looking to increase fruits and vegetables in your meals this is a great cookbook. Just one or two recipes are worth the price of this cookbook because once you find your favorite recipes I believe you will then make them on a regular basis. I'm eating out of this cookbook for the most part, repeating recipes each week. Each recipe has a nice photograph plus cost analysis and nutrition facts. I don't see any sugar being used in these recipes, just calorie free sweeteners of your choice. The recipes are also low-salt to no salt so you can adjust your salt-intake as needed. At the end of the book there is a handy index, lists of recipes by cook time, preparation time and price. I found these recipes to be economical but it will depend on how much you need to get to start. I already have all the dried herbs and spices. You will need a blender for the smoothies and if you want to make the ice cream an ice cream maker is needed. Most of the fruits and vegetables are easy to find. The more I looked through this cookbook the more appealing the recipes became. So far the recipes I've tried have been great. I made 8 recipes so far: Stewed Cinnamon Apples - I used apple pie spice instead of the cinnamon. Omelet with Peppers and Onion - I used a whole egg instead of just the egg whites. Pineapple with Rum Sauce - I used apple juice in place of the water and rum and just used rum extract. I cut up the pineapple into little pieces and served them with ice cream. Basic Fruit Smoothie - I used mango and strawberries plus blueberries and froze all the fruit before making. I also used orange juice in place of the milk substitutes, water and other fruit. So easy to adapt. Coconut Macaroons - I loved these - they bake fast and are really easy to make. I used rice flour instead of tapioca flour and they worked perfectly. These are delicious treats and so healthy too. Sweet Potato baked in the oven - a 15 ounce one takes about 1 hour and 15 minutes. (so good) Tostada Salad – I ended up making the dressing out of mayonnaise and the lime juice, plus I put the chili powder and garlic powder in the dressing. I added plant chicken pieces and used jalapeno lime tortilla chips. I also roasted some chopped red onion with the corn. (I'm making this again soon!!!!) Ginger Garlic Vegetable Ramen Bowls – I used thin spaghetti instead of the mung bean noodles and made the umami sauce with low sodium tamari and water. I also used vegetable base plus water in place of the unsalted vegetable broth. I can have a little salt at dinner. Pumpkin Chili - Possibly one of the best recipes for using canned pumpkin ever! Will make this again! (I'm now making it with even a little more pumpkin and the sauce is delicious. I think I will use half a can for each recipe and then save half the pumpkin in the freezer for later. I also use two medium zucchinis instead of the eggplant...so all zucchini instead of eggplant and zucchini) - I'm now using the Happy Belly pumpkin puree and this recipe has become even more economical. I use vegetable base and water in place of the vegetable stock. Other recipes I want to try soon include: Cherry Lemonade Vegetable Fajitas Mushroom Bourguignon Vegetable Masala Corn Soup So I think you will really enjoy these recipes and there are plenty to choose from. I am already thinking of making the coconut macaroons again or even doubling the recipe! They are so good and are made with maple syrup. I can't wait to try more recipes and I hope more delicious recipes will be created even for a second cook book. I find these so easy to make especially if you prep the vegetables the day before and have them ready to go for the pumpkin chili. Then in 15-20 minutes, dinner is served. Enjoy! ~The Rebecca Review P.S. Update 6/25/2024 - So eating more vegetables and fruit really does work. My GFR is back up to 61 after it had fallen to 58. Making the pumpkin chili all the time has been a great idea! My goal is to get it back to 68 again. With this cookbook and some supplements I'm doing really well.",Format: Paperback,False,
R1B6V08VBMHGUY,0578493624,Stopping Kidney Disease Food Guide,junglee,2024-03-10,2,True,1,,Too many ingredients hard to find.,As above.,Format: Paperback,False,
R24GYB62KDBXKX,0578493624,Stopping Kidney Disease Food Guide,junglee,2024-03-06,5,True,0,Karen Connell,Kidney recipe book,Has lots of recipes to choose from,Format: Paperback,False,
R3HSEPKQ01CE1N,0578493624,Stopping Kidney Disease Food Guide,junglee,2024-02-28,5,True,1,Amazon Customer,A birthday gift for a friend,I gave this to a friend that really into new recipes and easy to use. It was a birthday gift.,Format: Paperback,False,
R12ZT4BLPFXZBM,0578493624,Stopping Kidney Disease Food Guide,junglee,2024-02-15,5,True,2,Waterbird,Kidney recipe cookbook,"Good recipes, easy to follow instructions",Format: Paperback,False,
R1IPVSYS0JZHAR,0578493624,Stopping Kidney Disease Food Guide,junglee,2024-02-15,3,True,5,,Disappointed,It's not what I expected. I was hoping to have more variety of recipes. It sucks to have kidney disease as it is. I will try some of the recipes. I do like that it tells the nutritional values of each.,Format: Paperback,False,
RZQAX9BSZQVE5,0578493624,Stopping Kidney Disease Food Guide,junglee,2024-02-11,1,True,1,,Not quite what I was expecting,The book was not what I was expecting. It wasn’t helpful at all. I returned it.,Format: Paperback,False,
R193UZRR1BC634,0578493624,Stopping Kidney Disease Food Guide,junglee,2024-02-04,5,True,3,Amazon Customer,Good recipes.,Good pictures.,Format: Paperback,False,
RHYP33OVCRXCS,0578493624,Stopping Kidney Disease Food Guide,junglee,2024-02-01,5,True,6,Karen W.,Amazing!!!,Best book for learning how to eat the right foods with recipes for kidney help. I learned so much. So well written with all I need to make my kidneys healthy again.,Format: Paperback,False,
R1XPRC6F8XFACV,0578493624,Stopping Kidney Disease Food Guide,junglee,2024-01-29,5,True,1,Amazon Customer MaryZ,Good information,"Excellent book , author writes knowledgeable information. I would recommend this book",Format: Paperback,False,
R2PBGGUSDWSYW1,0578493624,Stopping Kidney Disease Food Guide,junglee,2024-01-25,5,True,1,Patricia Oldham,Cookbook,Good book,Format: Paperback,False,
